time,ensemble,gcc_pred
2021-05-15T00:00:00Z,101,0.35581430211708637
2021-05-15T00:00:00Z,102,0.3585910544918392
2021-05-15T00:00:00Z,103,0.35649034658217055
2021-05-15T00:00:00Z,104,0.3577435185393214
2021-05-15T00:00:00Z,105,0.35799768252109254
2021-05-15T00:00:00Z,106,0.3555343810268689
2021-05-15T00:00:00Z,107,0.35784768700806835
2021-05-15T00:00:00Z,108,0.35878168305232494
2021-05-15T00:00:00Z,109,0.3586776788552375
2021-05-15T00:00:00Z,110,0.3581729299420329
2021-05-15T00:00:00Z,111,0.35739089759093795
2021-05-15T00:00:00Z,112,0.35838317276213927
2021-05-15T00:00:00Z,113,0.35591742027071377
2021-05-15T00:00:00Z,114,0.35562608125432227
2021-05-15T00:00:00Z,115,0.35716399592051373
2021-05-15T00:00:00Z,116,0.3573893666775063
2021-05-15T00:00:00Z,117,0.3554607536696396
2021-05-15T00:00:00Z,118,0.356946648255591
2021-05-15T00:00:00Z,119,0.35973742458352015
2021-05-15T00:00:00Z,120,0.3576889713783124
2021-05-15T00:00:00Z,121,0.3561192447388664
2021-05-15T00:00:00Z,122,0.35512566956890124
2021-05-15T00:00:00Z,123,0.3599911390616096
2021-05-15T00:00:00Z,124,0.35759743002641836
2021-05-15T00:00:00Z,125,0.35801116737940153
2021-05-15T00:00:00Z,126,0.35786042179856803
2021-05-15T00:00:00Z,127,0.35577331345291907
2021-05-15T00:00:00Z,128,0.3567705699797855
2021-05-15T00:00:00Z,129,0.35878552207606434
2021-05-15T00:00:00Z,130,0.35825619437470096
2021-05-15T00:00:00Z,131,0.35729345441105037
2021-05-15T00:00:00Z,132,0.35813456846000025
2021-05-15T00:00:00Z,133,0.3547705636305004
2021-05-15T00:00:00Z,134,0.35935230336986085
2021-05-15T00:00:00Z,135,0.361524539036671
2021-05-15T00:00:00Z,136,0.35849282484832873
2021-05-15T00:00:00Z,137,0.35738468138432483
2021-05-15T00:00:00Z,138,0.35691954591080344
2021-05-15T00:00:00Z,139,0.35697197612031195
2021-05-15T00:00:00Z,140,0.3553246314800351
2021-05-15T00:00:00Z,141,0.35718854424293534
2021-05-15T00:00:00Z,142,0.3573115683980834
2021-05-15T00:00:00Z,143,0.35628201184990643
2021-05-15T00:00:00Z,144,0.3577793903957968
2021-05-15T00:00:00Z,145,0.358381924456278
2021-05-15T00:00:00Z,146,0.3567463127084403
2021-05-15T00:00:00Z,147,0.3573151110660549
2021-05-15T00:00:00Z,148,0.35585962048905023
2021-05-15T00:00:00Z,149,0.35741925265684443
2021-05-15T00:00:00Z,150,0.35768613786896003
2021-05-15T00:00:00Z,151,0.3562700512193315
2021-05-15T00:00:00Z,152,0.3550818272618911
2021-05-15T00:00:00Z,153,0.35846592737658844
2021-05-15T00:00:00Z,154,0.3562691834630662
2021-05-15T00:00:00Z,155,0.356227857746893
2021-05-15T00:00:00Z,156,0.35896645210959927
2021-05-15T00:00:00Z,157,0.36016628672441386
2021-05-15T00:00:00Z,158,0.3586922102117389
2021-05-15T00:00:00Z,159,0.3580067350067089
2021-05-15T00:00:00Z,160,0.3589099210496728
2021-05-15T00:00:00Z,161,0.35660027710011294
2021-05-15T00:00:00Z,162,0.3571348399041658
2021-05-15T00:00:00Z,163,0.3575153415602641
2021-05-15T00:00:00Z,164,0.3577492494767134
2021-05-15T00:00:00Z,165,0.35810448679283624
2021-05-15T00:00:00Z,166,0.35416481197031
2021-05-15T00:00:00Z,167,0.35958929035265247
2021-05-15T00:00:00Z,168,0.3598433557014763
2021-05-15T00:00:00Z,169,0.35819091210824217
2021-05-15T00:00:00Z,170,0.3551386319678673
2021-05-15T00:00:00Z,171,0.3554113049847451
2021-05-15T00:00:00Z,172,0.3568535569038511
2021-05-15T00:00:00Z,173,0.35970371163356196
2021-05-15T00:00:00Z,174,0.3568062353993555
2021-05-15T00:00:00Z,175,0.3552711966837078
2021-05-15T00:00:00Z,176,0.3585964220048643
2021-05-15T00:00:00Z,177,0.35947706141714186
2021-05-15T00:00:00Z,178,0.35643866065326146
2021-05-15T00:00:00Z,179,0.35652572856956183
2021-05-15T00:00:00Z,180,0.3559811686996826
2021-05-15T00:00:00Z,181,0.3578368689802848
2021-05-15T00:00:00Z,182,0.3572032645316962
2021-05-15T00:00:00Z,183,0.3583380464109796
2021-05-15T00:00:00Z,184,0.3554812656975046
2021-05-15T00:00:00Z,185,0.360011977071295
2021-05-15T00:00:00Z,186,0.35767381044442087
2021-05-15T00:00:00Z,187,0.35892124839846584
2021-05-15T00:00:00Z,188,0.35548012271634244
2021-05-15T00:00:00Z,189,0.3584723825183423
2021-05-15T00:00:00Z,190,0.35581424213348606
2021-05-15T00:00:00Z,191,0.3563481948037333
2021-05-15T00:00:00Z,192,0.3584910052233416
2021-05-15T00:00:00Z,193,0.35689581521853037
2021-05-15T00:00:00Z,194,0.3567413380079542
2021-05-15T00:00:00Z,195,0.3576885877325585
2021-05-15T00:00:00Z,196,0.3569187028038258
2021-05-15T00:00:00Z,197,0.36031429610571236
2021-05-15T00:00:00Z,198,0.356097223447736
2021-05-15T00:00:00Z,199,0.35795329994452796
2021-05-15T00:00:00Z,200,0.35874697562183155
2021-05-15T00:00:00Z,201,0.35841087658206894
2021-05-15T00:00:00Z,202,0.3576430557878687
2021-05-15T00:00:00Z,203,0.3575824815685236
2021-05-15T00:00:00Z,204,0.35897903264861836
2021-05-15T00:00:00Z,205,0.3580696942857671
2021-05-15T00:00:00Z,206,0.3561477605689315
2021-05-15T00:00:00Z,207,0.3581779690512274
2021-05-15T00:00:00Z,208,0.3573099173109206
2021-05-15T00:00:00Z,209,0.3572015851169935
2021-05-15T00:00:00Z,210,0.35654900994263466
2021-05-15T00:00:00Z,211,0.3585057200558716
2021-05-15T00:00:00Z,212,0.35699397604763855
2021-05-15T00:00:00Z,213,0.35724981719949694
2021-05-15T00:00:00Z,214,0.3562918449920023
2021-05-15T00:00:00Z,215,0.35719395275760557
2021-05-15T00:00:00Z,216,0.3580381689039533
2021-05-15T00:00:00Z,217,0.360273344748524
2021-05-15T00:00:00Z,218,0.3592088663193979
2021-05-15T00:00:00Z,219,0.3568744609100419
2021-05-15T00:00:00Z,220,0.35546807569822875
2021-05-15T00:00:00Z,221,0.35817460718118554
2021-05-15T00:00:00Z,222,0.35734757637529063
2021-05-15T00:00:00Z,223,0.35868442070887435
2021-05-15T00:00:00Z,224,0.35778491252561007
2021-05-15T00:00:00Z,225,0.35743783934420464
2021-05-15T00:00:00Z,226,0.35758264471424994
2021-05-15T00:00:00Z,227,0.35871861568992613
2021-05-15T00:00:00Z,228,0.3572149010589076
2021-05-15T00:00:00Z,229,0.3586555856857546
2021-05-15T00:00:00Z,230,0.35908761954366947
2021-05-15T00:00:00Z,231,0.35690709382710867
2021-05-15T00:00:00Z,232,0.3598000854670567
2021-05-15T00:00:00Z,233,0.36098850869126264
2021-05-15T00:00:00Z,234,0.3597305100152775
2021-05-15T00:00:00Z,235,0.3574274517139414
2021-05-15T00:00:00Z,236,0.3585310090457216
2021-05-15T00:00:00Z,237,0.35674114961709125
2021-05-15T00:00:00Z,238,0.3598698575088406
2021-05-15T00:00:00Z,239,0.35698970435928046
2021-05-15T00:00:00Z,240,0.35947904555205207
2021-05-15T00:00:00Z,241,0.3579135408139682
2021-05-15T00:00:00Z,242,0.35989282246102233
2021-05-15T00:00:00Z,243,0.35996642321813704
2021-05-15T00:00:00Z,244,0.3577172069379129
2021-05-15T00:00:00Z,245,0.35533346791096
2021-05-15T00:00:00Z,246,0.35919062666838714
2021-05-15T00:00:00Z,247,0.3558224135980078
2021-05-15T00:00:00Z,248,0.35896794327485265
2021-05-15T00:00:00Z,249,0.3563825126318293
2021-05-15T00:00:00Z,250,0.3583298240143322
2021-05-15T00:00:00Z,251,0.3591528358029522
2021-05-15T00:00:00Z,252,0.35627885318723296
2021-05-15T00:00:00Z,253,0.3566251818183639
2021-05-15T00:00:00Z,254,0.3573753321642617
2021-05-15T00:00:00Z,255,0.3583485789621431
2021-05-15T00:00:00Z,256,0.3561037489876341
2021-05-15T00:00:00Z,257,0.35779211852120213
2021-05-15T00:00:00Z,258,0.3557088532890381
2021-05-15T00:00:00Z,259,0.35692824985049826
2021-05-15T00:00:00Z,260,0.3572422616159926
2021-05-15T00:00:00Z,261,0.35851198962117004
2021-05-15T00:00:00Z,262,0.35571048898967256
2021-05-15T00:00:00Z,263,0.3566965477088227
2021-05-15T00:00:00Z,264,0.35959375506019897
2021-05-15T00:00:00Z,265,0.35494273621985467
2021-05-15T00:00:00Z,266,0.3570416695671133
2021-05-15T00:00:00Z,267,0.35509470704207824
2021-05-15T00:00:00Z,268,0.3569464189276068
2021-05-15T00:00:00Z,269,0.35586253594666617
2021-05-15T00:00:00Z,270,0.3573547226729595
2021-05-15T00:00:00Z,271,0.35827854506912593
2021-05-15T00:00:00Z,272,0.3570907597577346
2021-05-15T00:00:00Z,273,0.3579829347870069
2021-05-15T00:00:00Z,274,0.3553078179095382
2021-05-15T00:00:00Z,275,0.3582704266917159
2021-05-15T00:00:00Z,276,0.35851730236221135
2021-05-15T00:00:00Z,277,0.35678656019768384
2021-05-15T00:00:00Z,278,0.3593807077936592
2021-05-15T00:00:00Z,279,0.35950198551292295
2021-05-15T00:00:00Z,280,0.3572209689170149
2021-05-15T00:00:00Z,281,0.35681507057560596
2021-05-15T00:00:00Z,282,0.35662462089403685
2021-05-15T00:00:00Z,283,0.3584721346710178
2021-05-15T00:00:00Z,284,0.35869271427010535
2021-05-15T00:00:00Z,285,0.3575375243364362
2021-05-15T00:00:00Z,286,0.35773762412799864
2021-05-15T00:00:00Z,287,0.35868816057595193
2021-05-15T00:00:00Z,288,0.35657375135826863
2021-05-15T00:00:00Z,289,0.35835774971099305
2021-05-15T00:00:00Z,290,0.3601473724206258
2021-05-15T00:00:00Z,291,0.358572758113746
2021-05-15T00:00:00Z,292,0.3586752124875796
2021-05-15T00:00:00Z,293,0.35968746628351944
2021-05-15T00:00:00Z,294,0.3586535264093584
2021-05-15T00:00:00Z,295,0.35968421762075814
2021-05-15T00:00:00Z,296,0.3577620004527063
2021-05-15T00:00:00Z,297,0.3570282860909455
2021-05-15T00:00:00Z,298,0.356901285232071
2021-05-15T00:00:00Z,299,0.3593005277601157
2021-05-15T00:00:00Z,300,0.3624090536674077
2021-05-15T00:00:00Z,301,0.3562743585752609
2021-05-15T00:00:00Z,302,0.35931285065433477
2021-05-15T00:00:00Z,303,0.35819367741826497
2021-05-15T00:00:00Z,304,0.3592169084516532
2021-05-15T00:00:00Z,305,0.3564316215528875
2021-05-15T00:00:00Z,306,0.3575533537214873
2021-05-15T00:00:00Z,307,0.3568645184229733
2021-05-15T00:00:00Z,308,0.3592969859959209
2021-05-15T00:00:00Z,309,0.3581750649404102
2021-05-15T00:00:00Z,310,0.35668375034013794
2021-05-15T00:00:00Z,311,0.3599334585293828
2021-05-15T00:00:00Z,312,0.3551493645214649
2021-05-15T00:00:00Z,313,0.3565008920328323
2021-05-15T00:00:00Z,314,0.35884698497246237
2021-05-15T00:00:00Z,315,0.3578096204213513
2021-05-15T00:00:00Z,316,0.35738749950622567
2021-05-15T00:00:00Z,317,0.35532002214176833
2021-05-15T00:00:00Z,318,0.35615785351693996
2021-05-15T00:00:00Z,319,0.3598639818672353
2021-05-15T00:00:00Z,320,0.35800374409908625
2021-05-15T00:00:00Z,321,0.35643458024421487
2021-05-15T00:00:00Z,322,0.36137305724700297
2021-05-15T00:00:00Z,323,0.35627879930901785
2021-05-15T00:00:00Z,324,0.3569237746492721
2021-05-15T00:00:00Z,325,0.35549882474549666
2021-05-15T00:00:00Z,326,0.3562777887459542
2021-05-15T00:00:00Z,327,0.3577251388503238
2021-05-15T00:00:00Z,328,0.35661851489943497
2021-05-15T00:00:00Z,329,0.35800429471266615
2021-05-15T00:00:00Z,330,0.3584200865353413
2021-05-15T00:00:00Z,331,0.35736759915029653
2021-05-15T00:00:00Z,332,0.3569162961876707
2021-05-15T00:00:00Z,333,0.3569530965329248
2021-05-15T00:00:00Z,334,0.3588209230310606
2021-05-15T00:00:00Z,335,0.3577863052134369
2021-05-15T00:00:00Z,336,0.35652805672501653
2021-05-15T00:00:00Z,337,0.356811825130364
2021-05-15T00:00:00Z,338,0.355820805255312
2021-05-15T00:00:00Z,339,0.35820875132496566
2021-05-15T00:00:00Z,340,0.35584128230218914
2021-05-15T00:00:00Z,341,0.35657088507682666
2021-05-15T00:00:00Z,342,0.35693621862383373
2021-05-15T00:00:00Z,343,0.3561271835320075
2021-05-15T00:00:00Z,344,0.3575241611792911
2021-05-15T00:00:00Z,345,0.3573184859261154
2021-05-15T00:00:00Z,346,0.35691718055695176
2021-05-15T00:00:00Z,347,0.35569299546824185
2021-05-15T00:00:00Z,348,0.3599429460595988
2021-05-15T00:00:00Z,349,0.3587475791499627
2021-05-15T00:00:00Z,350,0.3568709902569945
2021-05-15T00:00:00Z,351,0.35945294090119745
2021-05-15T00:00:00Z,352,0.3561148605498535
2021-05-15T00:00:00Z,353,0.35788979611820543
2021-05-15T00:00:00Z,354,0.3550745759198658
2021-05-15T00:00:00Z,355,0.3553818478277924
2021-05-15T00:00:00Z,356,0.35727204040685245
2021-05-15T00:00:00Z,357,0.3571876971260764
2021-05-15T00:00:00Z,358,0.35741896918111726
2021-05-15T00:00:00Z,359,0.35648343916849673
2021-05-15T00:00:00Z,360,0.3584803885497931
2021-05-15T00:00:00Z,361,0.35799162906666515
2021-05-15T00:00:00Z,362,0.358794889042329
2021-05-15T00:00:00Z,363,0.3575452567828292
2021-05-15T00:00:00Z,364,0.35626621930215907
2021-05-15T00:00:00Z,365,0.3597167513896029
2021-05-15T00:00:00Z,366,0.3592325249030251
2021-05-15T00:00:00Z,367,0.35706652580138576
2021-05-15T00:00:00Z,368,0.360131420380572
2021-05-15T00:00:00Z,369,0.3575848007870721
2021-05-15T00:00:00Z,370,0.3547084839359808
2021-05-15T00:00:00Z,371,0.35901402517931
2021-05-15T00:00:00Z,372,0.3613693155086787
2021-05-15T00:00:00Z,373,0.35826933625833557
2021-05-15T00:00:00Z,374,0.3595922674094379
2021-05-15T00:00:00Z,375,0.3576095099849337
2021-05-15T00:00:00Z,376,0.35770417515217445
2021-05-15T00:00:00Z,377,0.35803223060356704
2021-05-15T00:00:00Z,378,0.35667624391901726
2021-05-15T00:00:00Z,379,0.35724117694168456
2021-05-15T00:00:00Z,380,0.35810149206419395
2021-05-15T00:00:00Z,381,0.3588761175473051
2021-05-15T00:00:00Z,382,0.35818289757064176
2021-05-15T00:00:00Z,383,0.3569730147418592
2021-05-15T00:00:00Z,384,0.3565788872919633
2021-05-15T00:00:00Z,385,0.3555373549738222
2021-05-15T00:00:00Z,386,0.3560767725920576
2021-05-15T00:00:00Z,387,0.3560434851761594
2021-05-15T00:00:00Z,388,0.3584474423499665
2021-05-15T00:00:00Z,389,0.35853313338345005
2021-05-15T00:00:00Z,390,0.3585543822320158
2021-05-15T00:00:00Z,391,0.35567983481809834
2021-05-15T00:00:00Z,392,0.3560752630705715
2021-05-15T00:00:00Z,393,0.3548138749228283
2021-05-15T00:00:00Z,394,0.358797209450883
2021-05-15T00:00:00Z,395,0.3603498130837156
2021-05-15T00:00:00Z,396,0.35676592902748133
2021-05-15T00:00:00Z,397,0.35582627335213524
2021-05-15T00:00:00Z,398,0.3547911233741156
2021-05-15T00:00:00Z,399,0.35803661519525287
2021-05-15T00:00:00Z,400,0.35768641147820546
2021-05-15T00:00:00Z,401,0.35776229194068343
2021-05-15T00:00:00Z,402,0.35525095634942944
2021-05-15T00:00:00Z,403,0.3562674094702291
2021-05-15T00:00:00Z,404,0.3581949181346397
2021-05-15T00:00:00Z,405,0.35756125057856086
2021-05-15T00:00:00Z,406,0.3586984645879644
2021-05-15T00:00:00Z,407,0.35615419431294726
2021-05-15T00:00:00Z,408,0.35797496188290007
2021-05-15T00:00:00Z,409,0.3578712794589352
2021-05-15T00:00:00Z,410,0.3597960281269599
2021-05-15T00:00:00Z,411,0.3600384176207151
2021-05-15T00:00:00Z,412,0.35572166711774433
2021-05-15T00:00:00Z,413,0.36019716165137583
2021-05-15T00:00:00Z,414,0.35523184615556064
2021-05-15T00:00:00Z,415,0.359438639097138
2021-05-15T00:00:00Z,416,0.36037376223162176
2021-05-15T00:00:00Z,417,0.35627319485687114
2021-05-15T00:00:00Z,418,0.35939581202620985
2021-05-15T00:00:00Z,419,0.3574023754661672
2021-05-15T00:00:00Z,420,0.35565316601295266
2021-05-15T00:00:00Z,421,0.35872458760698733
2021-05-15T00:00:00Z,422,0.3573139721426598
2021-05-15T00:00:00Z,423,0.35806817392334456
2021-05-15T00:00:00Z,424,0.3592594112122704
2021-05-15T00:00:00Z,425,0.36010960350155624
2021-05-15T00:00:00Z,426,0.3560193196019523
2021-05-15T00:00:00Z,427,0.3574171383972035
2021-05-15T00:00:00Z,428,0.3564587172624291
2021-05-15T00:00:00Z,429,0.356928091727051
2021-05-15T00:00:00Z,430,0.3562574307890726
2021-05-15T00:00:00Z,431,0.3566077294851815
2021-05-15T00:00:00Z,432,0.35630641311578753
2021-05-15T00:00:00Z,433,0.3565201675326258
2021-05-15T00:00:00Z,434,0.3581474317719575
2021-05-15T00:00:00Z,435,0.3565725715191887
2021-05-15T00:00:00Z,436,0.3579907539518963
2021-05-15T00:00:00Z,437,0.3582532768852397
2021-05-15T00:00:00Z,438,0.35682870028689284
2021-05-15T00:00:00Z,439,0.3565019599837428
2021-05-15T00:00:00Z,440,0.3579104065347479
2021-05-15T00:00:00Z,441,0.35655117770288325
2021-05-15T00:00:00Z,442,0.3569345392611397
2021-05-15T00:00:00Z,443,0.3569624414759775
2021-05-15T00:00:00Z,444,0.35613446722215364
2021-05-15T00:00:00Z,445,0.35760085406387304
2021-05-15T00:00:00Z,446,0.3589167886245903
2021-05-15T00:00:00Z,447,0.35862830612712837
2021-05-15T00:00:00Z,448,0.3576405206394954
2021-05-15T00:00:00Z,449,0.3575372032100406
2021-05-15T00:00:00Z,450,0.3589030174050894
2021-05-15T00:00:00Z,451,0.3580506187127595
2021-05-15T00:00:00Z,452,0.356342461084901
2021-05-15T00:00:00Z,453,0.35496967063406215
2021-05-15T00:00:00Z,454,0.3574304304148155
2021-05-15T00:00:00Z,455,0.35607483852770005
2021-05-15T00:00:00Z,456,0.3569976364850777
2021-05-15T00:00:00Z,457,0.3598475110690513
2021-05-15T00:00:00Z,458,0.3568884715348974
2021-05-15T00:00:00Z,459,0.35818091070336794
2021-05-15T00:00:00Z,460,0.3584945823011824
2021-05-15T00:00:00Z,461,0.35886302494468697
2021-05-15T00:00:00Z,462,0.35603828786364167
2021-05-15T00:00:00Z,463,0.3561458330310818
2021-05-15T00:00:00Z,464,0.35496540225984435
2021-05-15T00:00:00Z,465,0.3590462983470314
2021-05-15T00:00:00Z,466,0.3577013709643479
2021-05-15T00:00:00Z,467,0.3586293667993622
2021-05-15T00:00:00Z,468,0.35836324476172166
2021-05-15T00:00:00Z,469,0.356561158759323
2021-05-15T00:00:00Z,470,0.35810454404328207
2021-05-15T00:00:00Z,471,0.3566443734622933
2021-05-15T00:00:00Z,472,0.35765482254368997
2021-05-15T00:00:00Z,473,0.36217094177164344
2021-05-15T00:00:00Z,474,0.3570424014520503
2021-05-15T00:00:00Z,475,0.3589112020839378
2021-05-15T00:00:00Z,476,0.3596507372401967
2021-05-15T00:00:00Z,477,0.354180885485877
2021-05-15T00:00:00Z,478,0.35979024088780454
2021-05-15T00:00:00Z,479,0.3542613019658316
2021-05-15T00:00:00Z,480,0.35431289188239423
2021-05-15T00:00:00Z,481,0.3575385557262549
2021-05-15T00:00:00Z,482,0.3561553306552097
2021-05-15T00:00:00Z,483,0.35906739177441077
2021-05-15T00:00:00Z,484,0.35824962067365235
2021-05-15T00:00:00Z,485,0.3573300528518129
2021-05-15T00:00:00Z,486,0.3578005635970522
2021-05-15T00:00:00Z,487,0.3600720956607754
2021-05-15T00:00:00Z,488,0.3569449158780995
2021-05-15T00:00:00Z,489,0.35778051859163995
2021-05-15T00:00:00Z,490,0.3569862588211244
2021-05-15T00:00:00Z,491,0.3565399577885261
2021-05-15T00:00:00Z,492,0.3591468879271544
2021-05-15T00:00:00Z,493,0.35473372358769945
2021-05-15T00:00:00Z,494,0.35722063668754284
2021-05-15T00:00:00Z,495,0.35712069839591426
2021-05-15T00:00:00Z,496,0.355793092122348
2021-05-15T00:00:00Z,497,0.3560158503300862
2021-05-15T00:00:00Z,498,0.35486050220730403
2021-05-15T00:00:00Z,499,0.3580868259831927
2021-05-15T00:00:00Z,500,0.35759550071985297
2021-05-16T00:00:00Z,1,0.35836101152716504
2021-05-16T00:00:00Z,2,0.36092265518445826
2021-05-16T00:00:00Z,3,0.360594070645773
2021-05-16T00:00:00Z,4,0.3565732534717297
2021-05-16T00:00:00Z,5,0.3605956562191513
2021-05-16T00:00:00Z,6,0.36131120587172383
2021-05-16T00:00:00Z,7,0.35589118466606845
2021-05-16T00:00:00Z,8,0.3579727890153456
2021-05-16T00:00:00Z,9,0.3613983431563057
2021-05-16T00:00:00Z,10,0.358462044709056
2021-05-16T00:00:00Z,11,0.3597921800084425
2021-05-16T00:00:00Z,12,0.36367960031679886
2021-05-16T00:00:00Z,13,0.36246802317771426
2021-05-16T00:00:00Z,14,0.36056588079018775
2021-05-16T00:00:00Z,15,0.35900553958382647
2021-05-16T00:00:00Z,16,0.36213614722665244
2021-05-16T00:00:00Z,17,0.36068351355443995
2021-05-16T00:00:00Z,18,0.36009488199572126
2021-05-16T00:00:00Z,19,0.3585840362574436
2021-05-16T00:00:00Z,20,0.35889150405790454
2021-05-16T00:00:00Z,21,0.35942783294879377
2021-05-16T00:00:00Z,22,0.36010144573457675
2021-05-16T00:00:00Z,23,0.3612893228904561
2021-05-16T00:00:00Z,24,0.3598889881670245
2021-05-16T00:00:00Z,25,0.35974941600036314
2021-05-16T00:00:00Z,26,0.3594434570036469
2021-05-16T00:00:00Z,27,0.36156763455461816
2021-05-16T00:00:00Z,28,0.3596452895586923
2021-05-16T00:00:00Z,29,0.36121002139295627
2021-05-16T00:00:00Z,30,0.358831445004717
2021-05-16T00:00:00Z,31,0.3610835936763658
2021-05-16T00:00:00Z,32,0.36236716716690887
2021-05-16T00:00:00Z,33,0.361725376221012
2021-05-16T00:00:00Z,34,0.36283156129712346
2021-05-16T00:00:00Z,35,0.3588523352221933
2021-05-16T00:00:00Z,36,0.36124608656284746
2021-05-16T00:00:00Z,37,0.35963352177066826
2021-05-16T00:00:00Z,38,0.3602741770530288
